Date,Average
1978-04-12,0.6822804186039146
1978-04-13,0.6872383064135993
1978-04-14,0.7010444717892312
1978-04-17,0.7122269538856553
1978-04-18,0.7037378805209932
1978-04-19,0.7029872938874452
1978-04-20,0.71059000248817
1978-04-21,0.7089628439568247
1978-04-24,0.7123294854794209
1978-04-25,0.72315644868434
1978-04-26,0.7205563369994062
1978-04-27,0.7148916407153353
1978-04-28,0.7173587701527202
1978-05-01,0.7251846856910898
1978-05-02,0.7264020101265706
1978-05-03,0.7250938068143903
1978-05-04,0.7192382876811338
1978-05-05,0.7235884841825194
1978-05-08,0.7236655446193124
1978-05-09,0.7207838785134978
1978-05-10,0.7210437762780697
1978-05-11,0.7248575966975488
1978-05-12,0.7347622606011435
1978-05-15,0.7358299801712215
1978-05-16,0.7432079282601962
1978-05-17,0.7444940531541405
1978-05-18,0.7417389854126786
1978-05-19,0.7334050566719259
1978-05-22,0.7339052221949397
1978-05-23,0.7318204847070123
1978-05-24,0.722221052004239
1978-05-25,0.7216637948594316
1978-05-26,0.7185491261215153
1978-05-30,0.7203415898681504
1978-05-31,0.7266930478298046
1978-06-01,0.727856055949514
1978-06-02,0.7328726499228049
1978-06-05,0.7447999502753733
1978-06-06,0.7549504474469488
1978-06-07,0.7492524557658516
1978-06-08,0.7520955785241283
1978-06-09,0.7498362687645895
1978-06-12,0.7502428310748398
1978-06-13,0.7461749893217469
1978-06-14,0.7511290312377235
1978-06-15,0.7437234836883271
1978-06-16,0.7375166201714366
1978-06-19,0.7317822591630828
1978-06-20,0.7288792822839846
1978-06-21,0.7217622650832551
1978-06-22,0.7227420873557212
1978-06-23,0.7255824432042682
1978-06-26,0.7188009219779401
1978-06-27,0.7145770972327321
1978-06-28,0.7174446540984462
1978-06-29,0.7198442916923012
1978-06-30,0.7185159230074349
1978-07-03,0.717887379096321
1978-07-05,0.7142675099860524
1978-07-06,0.7115410093633331
1978-07-07,0.7147329945213771
1978-07-10,0.7193046101539325
1978-07-11,0.7236474618873605
1978-07-12,0.7256943325568025
1978-07-13,0.7241708079283258
1978-07-14,0.7328751612325394
1978-07-17,0.7383833541053035
1978-07-18,0.7318478221526626
1978-07-19,0.7359979878639984
1978-07-20,0.7410587754506825
1978-07-21,0.7368683491903449
1978-07-24,0.7298659780765449
1978-07-25,0.734204406837041
1978-07-26,0.7408832448956927
1978-07-27,0.7433136808717423
1978-07-28,0.7466758131174986
1978-07-31,0.7493752867114806
1978-08-01,0.7529247210333793
1978-08-02,0.7635327985814543
1978-08-03,0.7756474033573901
1978-08-04,0.7712421887974039
1978-08-07,0.7713375759222116
1978-08-08,0.7691267641747088
1978-08-09,0.7758167662525917
1978-08-10,0.772525211281333
1978-08-11,0.7679796772750659
1978-08-14,0.7693620452727593
1978-08-15,0.7656135150067973
1978-08-16,0.7686623181407102
1978-08-17,0.7760578133087386
1978-08-18,0.7724785860099679
1978-08-21,0.766746440081135
1978-08-22,0.7630740775260061
1978-08-23,0.7681436959435517
1978-08-24,0.7712559527828022
1978-08-25,0.7723032286930589
1978-08-28,0.768710703803855
1978-08-29,0.7627307313928954
1978-08-30,0.7609664397747654
1978-08-31,0.7594013555102908
1978-09-01,0.7583161917783996
1978-09-05,0.7608217613161358
1978-09-06,0.7693978087050664
1978-09-07,0.7719453345407699
1978-09-08,0.7768778565842571
1978-09-11,0.7805615734614424
1978-09-12,0.7763840907884277
1978-09-13,0.7764563933986376
1978-09-14,0.769743076628328
1978-09-15,0.7601797665497907
1978-09-18,0.7569507037730847
1978-09-19,0.7489130656193985
1978-09-20,0.7432362808936633
1978-09-21,0.7368255046151804
1978-09-22,0.7365969121763798
1978-09-25,0.7340237860659097
1978-09-26,0.7391595746072925
1978-09-27,0.7398465579236214
1978-09-28,0.7342182886085622
1978-09-29,0.7368482357135341
1978-10-02,0.7386152814930121
1978-10-03,0.7377674324940158
1978-10-04,0.7350290654092559
1978-10-05,0.7395835389834676
1978-10-06,0.7408607656188742
1978-10-09,0.7441127662855332
1978-10-10,0.7469765104681214
1978-10-11,0.7483544456190149
1978-10-12,0.7537776691582575
1978-10-13,0.7487633626782888
1978-10-16,0.7414562758205603
1978-10-17,0.7276490283601094
1978-10-18,0.7201775039820426
1978-10-19,0.7136442048653917
1978-10-20,0.6998255245478857
1978-10-23,0.6929936049424607
1978-10-24,0.6939358835920311
1978-10-25,0.6880020035066159
1978-10-26,0.6805775003512027
1978-10-27,0.6714713502136335
1978-10-30,0.6644627503749057
1978-10-31,0.6719085772363569
1978-11-01,0.6851330524025074
1978-11-02,0.6847599747883797
1978-11-03,0.6819156117473797
1978-11-06,0.6810072719907713
1978-11-07,0.6685466916341837
1978-11-08,0.6656886310292823
1978-11-09,0.6703253298392438
1978-11-10,0.6704064136468387
1978-11-13,0.6662129707806076
1978-11-14,0.6561145922791426
1978-11-15,0.658443318217861
1978-11-16,0.6591791589511616
1978-11-17,0.6675287081447041
1978-11-20,0.6742467992724103
1978-11-21,0.6740922297906354
1978-11-22,0.6751653507622404
1978-11-24,0.6775356125723331
1978-11-27,0.6791282640102844
1978-11-28,0.6777519143263866
1978-11-29,0.668224935520031
1978-11-30,0.6685742989994692
1978-12-01,0.6789332234691505
1978-12-04,0.6835687792680537
1978-12-05,0.6897936654596906
1978-12-06,0.6944437718249589
1978-12-07,0.6902226549731282
1978-12-08,0.6878423693132001
1978-12-11,0.689046010627168
1978-12-12,0.6892924218815397
1978-12-13,0.6842269731069183
1978-12-14,0.681421749112837
1978-12-15,0.6778863108539664
1978-12-18,0.6620165712416606
1978-12-19,0.6624010049554311
1978-12-20,0.6615055441562739
1978-12-21,0.6699550676117139
1978-12-22,0.6774170300494529
1978-12-26,0.6833625270232122
1978-12-27,0.6817309365535655
1978-12-28,0.679556287230652
1978-12-29,0.6836225028112125
1979-01-02,0.6827651323033349
1979-01-03,0.6923823819618913
1979-01-04,0.7016086661528743
1979-01-05,0.7073754075781612
1979-01-08,0.704652536940397
1979-01-09,0.7087135705827609
1979-01-10,0.7043168764621193
1979-01-11,0.703546665568871
1979-01-12,0.713757732599919
1979-01-15,0.711370632923866
1979-01-16,0.7097564233367507
1979-01-17,0.7026059833908619
1979-01-18,0.7049195089170865
1979-01-19,0.7064001962879237
1979-01-22,0.7056311222015874
1979-01-23,0.7100839684635388
1979-01-24,0.7123263628925562
1979-01-25,0.7152012855519747
1979-01-26,0.7191999619869788
1979-01-29,0.7175979870174751
1979-01-30,0.715751482528534
1979-01-31,0.7109244919629377
1979-02-01,0.7048208244419897
1979-02-02,0.7050398460601761
1979-02-05,0.6940031182295722
1979-02-06,0.691483829768785
1979-02-07,0.6857243870555932
1979-02-08,0.6844678238299481
1979-02-09,0.6864248055256548
1979-02-12,0.685762243707668
1979-02-13,0.6914870821793744
1979-02-14,0.6917773816908048
1979-02-15,0.6892197572218759
1979-02-16,0.6900573671992127
1979-02-20,0.6903045772440585
1979-02-21,0.692978754310952
1979-02-22,0.6880095458197063
1979-02-23,0.6844170778171953
1979-02-26,0.6801578486678644
1979-02-27,0.6744121825935021
1979-02-28,0.6690127202279283
1979-03-01,0.6736598776170999
1979-03-02,0.676981901067048
1979-03-05,0.6821826133342688
1979-03-06,0.6809081231051594
1979-03-07,0.6857967978634744
1979-03-08,0.6888868241647259
1979-03-09,0.6929282879887336
1979-03-12,0.6914720192196406
1979-03-13,0.6945315128709231
1979-03-14,0.6935784779489076
1979-03-15,0.6918041880638911
1979-03-16,0.6937532053058921
1979-03-19,0.6972417554524972
1979-03-20,0.69500521454968
1979-03-21,0.6975909321151202
1979-03-22,0.7033011261614855
1979-03-23,0.7039410432501272
1979-03-26,0.7015230746705247
1979-03-27,0.7053157617231051
1979-03-28,0.7065810034683984
1979-03-29,0.704665884106094
1979-03-30,0.7040638827935239
1979-04-02,0.6983141908294106
1979-04-03,0.7046979288765567
1979-04-04,0.7114945556557354
1979-04-05,0.7106916467581118
1979-04-06,0.7145633753904866
1979-04-09,0.7103741181982182
1979-04-10,0.7130768218751553
1979-04-11,0.7119822359408075
1979-04-12,0.7066684234301348
1979-04-16,0.7010823039947774
1979-04-17,0.6991799445737432
1979-04-18,0.701378136334463
1979-04-19,0.7026992481203121
1979-04-20,0.7000073988309983
1979-04-23,0.7008883906100383
1979-04-24,0.7038418501398324
1979-04-25,0.7037207227332538
1979-04-26,0.7021951076917213
1979-04-27,0.6989084897989046
1979-04-30,0.6968737936013307
1979-05-01,0.6979577932369042
1979-05-02,0.6969947617422552
1979-05-03,0.6977391723285705
1979-05-04,0.6944457686578375
1979-05-07,0.6845397512453218
1979-05-08,0.678302798984753
1979-05-09,0.6828061563869471
1979-05-10,0.68081149433908
1979-05-11,0.6781766195256109
1979-05-14,0.6761873130555378
1979-05-15,0.6781305867237524
1979-05-16,0.6780273756349237
1979-05-17,0.6849621909431914
1979-05-18,0.6883723725563428
1979-05-21,0.6892285616463367
1979-05-22,0.689639655455636
1979-05-23,0.6924519020040554
1979-05-24,0.6875982406992167
1979-05-25,0.6923519162672046
1979-05-29,0.6925677439707105
1979-05-30,0.6881873826175088
1979-05-31,0.6851353513687094
1979-06-01,0.6846006014366314
1979-06-04,0.6851370623347742
1979-06-05,0.6910134280139569
1979-06-06,0.6954240992465187
1979-06-07,0.6977273438109782
1979-06-08,0.6969455932263299
1979-06-11,0.6980461344539972
1979-06-12,0.7065199884861504
1979-06-13,0.7073954172858856
1979-06-14,0.7046521295945807
1979-06-15,0.7034727863502102
1979-06-18,0.7023197298978733
1979-06-19,0.7004627090139681
1979-06-20,0.7020177122855512
1979-06-21,0.7035928230302624
1979-06-22,0.7070322575482102
1979-06-25,0.7055388625759949
1979-06-26,0.7032752655144611
1979-06-27,0.7045942856838916
1979-06-28,0.7052697170271638
1979-06-29,0.7047567527107547
1979-07-02,0.7001574355958453
1979-07-03,0.6989093217429201
1979-07-05,0.7001995473014323
1979-07-06,0.7064654303196312
1979-07-09,0.7137570941332898
1979-07-10,0.7146512748812729
1979-07-11,0.7111055287180785
1979-07-12,0.7090872978001271
1979-07-13,0.7048142673006402
1979-07-16,0.7044342831525342
1979-07-17,0.7028228024725095
1979-07-18,0.6956353857023632
1979-07-19,0.6964650006033775
1979-07-20,0.6956584542505718
1979-07-23,0.6921300536547459
1979-07-24,0.6953267616251947
1979-07-25,0.700774946969956
1979-07-26,0.7034823274042765
1979-07-27,0.7030817691393602
1979-07-30,0.7045033272504958
1979-07-31,0.7083183813475975
1979-08-01,0.7130942929669082
1979-08-02,0.7190139928070637
1979-08-03,0.7180475148871605
1979-08-06,0.7214742099934387
1979-08-07,0.7303230417834701
1979-08-08,0.7353079035482335
1979-08-09,0.7329116559844119
1979-08-10,0.7363034171540257
1979-08-13,0.7435520978803254
1979-08-14,0.7447009522835476
1979-08-15,0.747593907053961
1979-08-16,0.7508550989565959
1979-08-17,0.7475553435887917
1979-08-20,0.7473850268813527
1979-08-21,0.7480156705667149
1979-08-22,0.7470624509812747
1979-08-23,0.747704283586865
1979-08-24,0.7461154766432184
1979-08-27,0.7474709340197788
1979-08-28,0.74949972285869
1979-08-29,0.7496642863891101
1979-08-30,0.7491248591547727
1979-08-31,0.7494082709851028
1979-09-04,0.7462987906735659
1979-09-05,0.7315950937312552
1979-09-06,0.7320066057389212
1979-09-07,0.734828367234784
1979-09-10,0.7372889760185947
1979-09-11,0.7381045869037197
1979-09-12,0.736523110361098
1979-09-13,0.7390062031009978
1979-09-14,0.744591001070563
1979-09-17,0.747890067441122
1979-09-18,0.740802722506416
1979-09-19,0.7396050625803094
1979-09-20,0.7439554463246452
1979-09-21,0.7492045259604403
1979-09-24,0.7447277920422141
1979-09-25,0.7409548582111484
1979-09-26,0.7465311855220313
1979-09-27,0.7434862408439334
1979-09-28,0.7415131589485037
1979-10-01,0.7326043950277328
1979-10-02,0.7372441276864454
1979-10-03,0.7396389970532711
1979-10-04,0.7411574341533934
1979-10-05,0.7447570809665767
1979-10-08,0.7409234408745852
1979-10-09,0.7246663368670749
1979-10-10,0.700273176525978
1979-10-11,0.7018209999724714
1979-10-12,0.700147443530571
1979-10-15,0.6908430501978468
1979-10-16,0.6877379104039203
1979-10-17,0.6892372414450466
1979-10-18,0.6899159020389601
1979-10-19,0.6828053889066734
1979-10-22,0.6685617379529982
1979-10-23,0.6671821131390564
1979-10-24,0.668998830699459
1979-10-25,0.6680642646938519
1979-10-26,0.6667758558178682
1979-10-29,0.669721842105603
1979-10-30,0.6765922833756053
1979-10-31,0.6798483935364638
1979-11-01,0.6794190737048315
1979-11-02,0.6824013004892605
1979-11-05,0.6793334266706211
1979-11-06,0.6751960530964486
1979-11-07,0.669161354170905
1979-11-08,0.6701250731849173
1979-11-09,0.6785073841388484
1979-11-12,0.6846300318283357
1979-11-13,0.6889122748302077
1979-11-14,0.6897042841290852
1979-11-15,0.6946678565502705
1979-11-16,0.6921204208979715
1979-11-19,0.6918442058842923
1979-11-20,0.6914890577736125
1979-11-21,0.6856391155652909
1979-11-23,0.6903317212131069
1979-11-26,0.7057982428069112
1979-11-27,0.7120045688361801
1979-11-28,0.7112822410749969
1979-11-29,0.7144693927561798
1979-11-30,0.7105374812419392
1979-12-03,0.7082774302938266
1979-12-04,0.7103857576481897
1979-12-05,0.7161666191761195
1979-12-06,0.7160432060948946
1979-12-07,0.7212240256431877
1979-12-10,0.7159244060241774
1979-12-11,0.7157771785039017
1979-12-12,0.7153270715247378
1979-12-13,0.7168508839944383
1979-12-14,0.7213990304489516
1979-12-17,0.7253989089149767
1979-12-18,0.7217041514504147
1979-12-19,0.7172106112744009
1979-12-20,0.7182677755860878
1979-12-21,0.717858401722022
1979-12-24,0.7132653220172636
1979-12-26,0.7124551725035839
1979-12-27,0.7113868966822201
1979-12-28,0.7114645126602354
1979-12-31,0.711942658763329
1980-01-02,0.7177333642602884
1980-01-03,0.7068444659601065
1980-01-04,0.7130213797481963
1980-01-07,0.7174390468357333
1980-01-08,0.725418777747992
1980-01-09,0.7342103933211248
1980-01-10,0.7327422314712687
1980-01-11,0.7346560684181297
1980-01-14,0.7355638050940057
1980-01-15,0.7366541202954275
1980-01-16,0.7395250380697613
1980-01-17,0.7345827573028328
1980-01-18,0.7309014092912677
1980-01-21,0.7343058026389945
1980-01-22,0.734001855322663
1980-01-23,0.7375258673167671
1980-01-24,0.7415470094491807
1980-01-25,0.737351924086224
1980-01-28,0.7405816293217905
1980-01-29,0.7389169350280927
1980-01-30,0.7372370182790784
1980-01-31,0.7397537419448246
1980-02-01,0.7313939950178733
1980-02-04,0.7311030688993573
1980-02-05,0.727261842945986
1980-02-06,0.7297412014781998
1980-02-07,0.7290990382684648
1980-02-08,0.7285353447796753
1980-02-11,0.7277807511883683
1980-02-12,0.7219818520293073
1980-02-13,0.7295384514260851
1980-02-14,0.7254417993319866
1980-02-15,0.7126949669478497
1980-02-19,0.7070321336060363
1980-02-20,0.7076005695927439
1980-02-21,0.7067688904859156
1980-02-22,0.6959992987337063
1980-02-25,0.6890215494320813
1980-02-26,0.6864301596788813
1980-02-27,0.6897787408292334
1980-02-28,0.6821538180873703
1980-02-29,0.6863367838060669
1980-03-03,0.6875174717137392
1980-03-04,0.6796340446715371
1980-03-05,0.6754275356872829
1980-03-06,0.6617892185853022
1980-03-07,0.6517987908405987
1980-03-10,0.6494818877841897
1980-03-11,0.653861507426882
1980-03-12,0.6545166610682481
1980-03-13,0.652796116976481
1980-03-14,0.6501327728599534
1980-03-17,0.8007872445947262
1980-03-18,0.7900800562206605
1980-03-19,0.7944052097538831
1980-03-20,0.7899311540599138
1980-03-21,0.7833148404975645
1980-03-24,0.7710764311209624
1980-03-25,0.758100849712794
1980-03-26,0.7588150669384065
1980-03-27,0.7370928500004165
1980-03-28,0.7495128719783792
1980-03-31,0.7619219171652558
1980-04-01,0.7702955136120772
1980-04-02,0.776366626063994
1980-04-03,0.775990294675962
1980-04-07,0.7676779080552909
1980-04-08,0.7616011362131444
1980-04-09,0.7704727476595244
1980-04-10,0.7799588626304698
1980-04-11,0.7848013812943699
1980-04-14,0.775720077274638
1980-04-15,0.7709139655276918
1980-04-16,0.7740471755001735
1980-04-17,0.7628232778948117
1980-04-18,0.7654148199902018
1980-04-21,0.7583229993503315
1980-04-22,0.7732819690271474
1980-04-23,0.7813366268002667
1980-04-24,0.7829395295145435
1980-04-25,0.7792942549226007
1980-04-28,0.786633866085504
1980-04-29,0.7853834819202434
1980-04-30,0.7847891965879571
1980-05-01,0.7868303849803481
1980-05-02,0.783558803523488
1980-05-05,0.7855427988399676
1980-05-06,0.7904759705518016
1980-05-07,0.7957698002523981
1980-05-08,0.7958342327685322
1980-05-09,0.7873328402645692
1980-05-12,0.784428439581229
1980-05-13,0.7895969729098762
1980-05-14,0.7961215392253338
1980-05-15,0.7973326647645025
1980-05-16,0.7984194589207948
1980-05-19,0.7977647095174721
1980-05-20,0.79717478514077
1980-05-21,0.7950554717485764
1980-05-22,0.8035615502042688
1980-05-23,0.8126815794642457
1980-05-27,0.8146574427732585
1980-05-28,0.8136696507314438
1980-05-29,0.814498701555688
1980-05-30,0.8075865808166502
1980-06-02,0.8104974868469981
1980-06-03,0.8073157449281588
1980-06-04,0.8124020487859561
1980-06-05,0.8183653461409087
1980-06-06,0.8173111701456265
1980-06-09,0.8175354323412474
1980-06-10,0.8183528508590673
1980-06-11,0.820656841010882
1980-06-12,0.8227152579843101
1980-06-13,0.8243296330786322
1980-06-16,0.8249017361039735
1980-06-17,0.8261967080284984
1980-06-18,0.8234784045403027
1980-06-19,0.8207173698674198
1980-06-20,0.8135779525481326
1980-06-23,0.8134381375317714
1980-06-24,0.8153115732365595
1980-06-25,0.8231679089289929
1980-06-26,0.8264665264796706
1980-06-27,0.8221161975120966
1980-06-30,0.8165915130323453
1980-07-01,0.8152032691759716
1980-07-02,0.8191580936172992
1980-07-03,0.8237365681130168
1980-07-07,0.828736996879322
1980-07-08,0.8317057017498676
1980-07-09,0.8339601845766559
1980-07-10,0.8305352613714237
1980-07-11,0.8304001040389659
1980-07-14,0.8394463620928725
1980-07-15,0.8433842274015609
1980-07-16,0.8395993206660614
1980-07-17,0.8425588721997391
1980-07-18,0.8474672333749556
1980-07-21,0.8457801985217872
1980-07-22,0.8480461470859181
1980-07-23,0.8431609196006941
1980-07-24,0.841102347406507
1980-07-25,0.8352835725857852
1980-07-28,0.83490598334469
1980-07-29,0.8396775455712442
1980-07-30,0.8458657497355034
1980-07-31,0.8432189074792535
1980-08-01,0.8443506806437313
1980-08-04,0.8408463997761668
1980-08-05,0.8407072722500559
1980-08-06,0.8394028794535766
1980-08-07,0.8448806000144251
1980-08-08,0.8500260963430698
1980-08-11,0.8478552762851038
1980-08-12,0.8484167631400866
1980-08-13,0.8421935358931882
1980-08-14,0.8442087789385355
1980-08-15,0.8474123569340304
1980-08-18,0.8385618464969329
1980-08-19,0.8285470620083287
1980-08-20,0.8266208201105707
1980-08-21,0.8354839219316621
1980-08-22,0.8438617353290649
1980-08-25,0.8387693280816246
1980-08-26,0.8402452502235476
1980-08-27,0.8331618945365109
1980-08-28,0.8276184008328429
1980-08-29,0.8218423685291293
1980-09-02,0.823277234698985
1980-09-03,0.8343214310110434
1980-09-04,0.8407323623506819
1980-09-05,0.8368333043869172
1980-09-08,0.8324124759253487
1980-09-09,0.8253848405914992
1980-09-10,0.8327518274571137
1980-09-11,0.83615377333733
1980-09-12,0.8366873176625185
1980-09-15,0.833899239345949
1980-09-16,0.8402979391408513
1980-09-17,0.8459075967305448
1980-09-18,0.8491408700085366
1980-09-19,0.8490916577952551
1980-09-22,0.8492570839517958
1980-09-23,0.8500687981172185
1980-09-24,0.8396727516072913
1980-09-25,0.8387446159697004
1980-09-26,0.8228792751806391
1980-09-29,0.8051390005112685
1980-09-30,0.8063039294551663
1980-10-01,0.812828449124639
1980-10-02,0.816329580015248
1980-10-03,0.825443893805214
1980-10-06,0.834993131055602
1980-10-07,0.8375890451316113
1980-10-08,0.8389628572367148
1980-10-09,0.8375429029038614
1980-10-10,0.8332660472407465
1980-10-13,0.8313551327105646
1980-10-14,0.8342733930153393
1980-10-15,0.8350677333938364
1980-10-16,0.8363779175356757
1980-10-17,0.8236460617291212
1980-10-20,0.8215029397731249
1980-10-21,0.8230963364675039
1980-10-22,0.817353959574273
1980-10-23,0.8155332509204436
1980-10-24,0.8085832828978952
1980-10-27,0.8034734893989454
1980-10-28,0.7971743464149929
1980-10-29,0.7988950363503106
1980-10-30,0.7957190577726281
1980-10-31,0.7925631356557159
1980-11-03,0.801721528330815
1980-11-05,0.8244306447698642
1980-11-06,0.8037702541682318
1980-11-07,0.795455393487456
1980-11-10,0.7951870062874301
1980-11-11,0.8030900885538876
1980-11-12,0.8107824470423128
1980-11-13,0.8210497597366136
1980-11-14,0.8254117221228107
1980-11-17,0.8214313098501308
1980-11-18,0.8281375414164466
1980-11-19,0.8297960528036767
1980-11-20,0.8253118779115433
1980-11-21,0.8238415832645405
1980-11-24,0.8153400854936157
1980-11-25,0.8189098537560898
1980-11-26,0.8185181527898514
1980-11-28,0.8128445392189868
1980-12-01,0.8079973874020698
1980-12-02,0.7997909445076199
1980-12-03,0.7982595549454561
1980-12-04,0.801374817428451
1980-12-05,0.7954749380930901
1980-12-08,0.7810780559397268
1980-12-09,0.7717999702555277
1980-12-10,0.7711732329406914
1980-12-11,0.7550459481877851
1980-12-12,0.7595386503450371
1980-12-15,0.7629702312264035
1980-12-16,0.7617301482585985
1980-12-17,0.7674978755736216
1980-12-18,0.7818685833103597
1980-12-19,0.7814379776615844
1980-12-22,0.7897546407259457
1980-12-23,0.7970813406318139
1980-12-24,0.7950123515646774
1980-12-26,0.7979556179501918
1980-12-29,0.8005168170249188
1980-12-30,0.798103041811228
1980-12-31,0.8028257149786279
1981-01-02,0.8056214296787629
1981-01-05,0.8183810804197488
1981-01-06,0.8241886596980499
1981-01-07,0.8035999600306479
1981-01-08,0.8020675598599921
1981-01-09,0.7979406473461381
1981-01-12,0.804356211089564
1981-01-13,0.7979126547582832
1981-01-14,0.8003508890804111
1981-01-15,0.8017050209679967
1981-01-16,0.8034481312941978
1981-01-19,0.8046099010309032
1981-01-20,0.8015154915203716
1981-01-21,0.7921641695273663
1981-01-22,0.7890335665064289
1981-01-23,0.7871553797244807
1981-01-26,0.7854323309867729
1981-01-27,0.7867764239999226
1981-01-28,0.7884107491545914
1981-01-29,0.7879012028698954
1981-01-30,0.7885629017190541
1981-02-02,0.7798091426321381
1981-02-03,0.7748457399515374
1981-02-04,0.7802662475007276
1981-02-05,0.7843720415635779
1981-02-06,0.7879247431923018
1981-02-09,0.787071990156423
1981-02-10,0.7815080828449679
1981-02-11,0.7831100375765848
1981-02-12,0.7789202296935325
1981-02-13,0.7736041825796739
1981-02-17,0.7751941170711825
1981-02-18,0.7770295969558906
1981-02-19,0.7765329341172735
1981-02-20,0.7729150010023069
1981-02-23,0.7738688013932608
1981-02-24,0.778940129395752
1981-02-25,0.778511998935444
1981-02-26,0.7861473145248354
1981-02-27,0.7940715206648546
1981-03-02,0.7955128427336023
1981-03-03,0.7958023306639316
1981-03-04,0.7935954060472935
1981-03-05,0.794883432683042
1981-03-06,0.7937649359393631
1981-03-09,0.7973706991721137
1981-03-10,0.8002181198468981
1981-03-11,0.7966103162118526
1981-03-12,0.8039655345005142
1981-03-13,0.8135524792520754
1981-03-16,0.8150153429845798
1981-03-17,0.81921123300913
1981-03-18,0.8179351048662904
1981-03-19,0.8209280110547168
1981-03-20,0.8241706684032346
1981-03-23,0.827935271755242
1981-03-24,0.8305835972744501
1981-03-25,0.8297099719515848
1981-03-26,0.8314512441431249
1981-03-27,0.825757489328607
1981-03-30,0.8234087038593154
1981-03-31,0.829492936865628
1981-04-01,0.8323007534836487
1981-04-02,0.8325743901276724
1981-04-03,0.8293382685159884
1981-04-06,0.8211242368727583
1981-04-07,0.8219073533467852
1981-04-08,0.8222434396419895
1981-04-09,0.8273093839731315
1981-04-10,0.8327132627243985
1981-04-13,0.8314419699068907
1981-04-14,0.82634360683888
1981-04-15,0.8299455631367261
1981-04-16,0.8367409981432373
1981-04-20,0.838023071189951
1981-04-21,0.8381009281669353
1981-04-22,0.8372003798131947
1981-04-23,0.8394956490455706
1981-04-24,0.8415311030985431
1981-04-27,0.8424914201201257
1981-04-28,0.8379529014990833
1981-04-29,0.828253749457313
1981-04-30,0.8241810205443229
1981-05-01,0.8222192262016462
1981-05-04,0.8087482936636441
1981-05-05,0.8015699036731385
1981-05-06,0.8035268785599302
1981-05-07,0.8027032515662067
1981-05-08,0.8063005473990313
1981-05-11,0.8019466051982657
1981-05-12,0.7981203899875738
1981-05-13,0.8041990830346849
1981-05-14,0.8097983885288014
1981-05-15,0.8133457921612881
1981-05-18,0.8173257361251678
1981-05-19,0.8147683170271764
1981-05-20,0.8153579984948474
1981-05-21,0.8159801161622988
1981-05-22,0.8165903116582731
1981-05-26,0.8196274220166637
1981-05-27,0.8252181468726737
1981-05-28,0.8294642431772989
1981-05-29,0.8312135852128075
1981-06-01,0.8351155553409003
1981-06-02,0.8290805169787038
1981-06-03,0.821570559174381
1981-06-04,0.8240120284411228
1981-06-05,0.8269876553585586
1981-06-08,0.8289219460948632
1981-06-09,0.8271042347427456
1981-06-10,0.827382627736673
1981-06-11,0.8330626553641182
1981-06-12,0.8362947227196422
1981-06-15,0.8399309268161225
1981-06-16,0.8338227846331205
1981-06-17,0.8291478765471687
1981-06-18,0.8275984525587783
1981-06-19,0.8215811337750748
1981-06-22,0.8204410499729329
1981-06-23,0.8212363262134071
1981-06-24,0.8216702615182548
1981-06-25,0.8199863600709616
1981-06-26,0.818239294137705
1981-06-29,0.814409787732666
1981-06-30,0.8080927397709213
1981-07-01,0.8015681632760033
1981-07-02,0.7963336748942689
1981-07-06,0.7862020666578219
1981-07-07,0.7833452348925973
1981-07-08,0.781356243414417
1981-07-09,0.783595227512716
1981-07-10,0.7849864907529093
1981-07-13,0.7855504414092581
1981-07-14,0.7817034246091534
1981-07-15,0.7837885423483715
1981-07-16,0.7860717697937223
1981-07-17,0.7882030137326067
1981-07-20,0.7820045923574827
1981-07-21,0.7734394266421477
1981-07-22,0.771037636710755
1981-07-23,0.7655287026839855
1981-07-24,0.7698915773101861
1981-07-27,0.7740645104341384
1981-07-28,0.7729971858036183
1981-07-29,0.7715481302066401
1981-07-30,0.772323040324165
1981-07-31,0.7786940099042574
1981-08-03,0.7785015066088522
1981-08-04,0.7763606489765906
1981-08-05,0.7810223678196859
1981-08-06,0.7825452331953415
1981-08-07,0.779676319868279
1981-08-10,0.7756470135583791
1981-08-11,0.7824180196698255
1981-08-12,0.7850118251729962
1981-08-13,0.7822665852374815
1981-08-14,0.7806697337670516
1981-08-17,0.7763891620630845
1981-08-18,0.767676561432748
1981-08-19,0.7649620291213333
1981-08-20,0.7692783080749301
1981-08-21,0.7649650234798905
1981-08-24,0.753645251357126
1981-08-25,0.7395708255977929
1981-08-26,0.7391883865720276
1981-08-27,0.7370760106815872
1981-08-28,0.7365677503288942
1981-08-31,0.7392047260013553
1981-09-01,0.7309575445855513
1981-09-02,0.7318589731581691
1981-09-03,0.7281780661986861
1981-09-04,0.7164580035044712
1981-09-08,0.7069508074202585
1981-09-09,0.7026321607213611
1981-09-10,0.7088812047546559
1981-09-11,0.7160675212440326
1981-09-14,0.7174088541029987
1981-09-15,0.7167945322196034
1981-09-16,0.7101432251138081
1981-09-17,0.707327718768338
1981-09-18,0.69916481982014
1981-09-21,0.7012952910177698
1981-09-22,0.7030602621728078
1981-09-23,0.6949994617190786
1981-09-24,0.6952117134969419
1981-09-25,0.6836173432540739
1981-09-28,0.6825792722129539
1981-09-29,0.6953288367867474
1981-09-30,0.6948240770473998
1981-10-01,0.697706514615085
1981-10-02,0.7070846127416313
1981-10-05,0.7151435608212848
